"Qualified Product List","Product ID",Manufacturer,Brand,"Product Name","Model Number","Technical Requirements Version","DLC Family Code",Parent,"Controlled Environment","Lighting Scheme (Position)","Lighting Scheme (Use Case)","Input Power Type","Fixture Maximum Ambient Temp",Width,Height,Diameter,Warranty,Length,Notes,"Date Qualified","Date Delisted",Category,"Reported Minimum Input Voltage","Reported Maximum Input Voltage","Spectrally Tunable",Dimmable,"Reported Photosynthetic Photon Efficacy (400-700nm)","Reported Photosynthetic Photon Flux (400-700nm)","Reported Minimum Photosynthetic Photon Flux","Reported Default Photosynthetic Photon Flux","Reported Photon Flux Blue (400-500nm)","Reported Photon Flux Green (500-600nm)","Reported Photon Flux Red (600-700nm)","Reported Photon Flux Far Red (700-800nm)","Reported Photon Flux (280-800nm)","Reported Photon Efficacy (280-800nm)","Reported DC Photosynthetic Photon Efficacy (400-700nm)","Reported AC-Derated Photosynthetic Photon Efficacy (400-700nm)","Reported DC Photon Efficacy (280-800nm)","Reported AC-Derated Photon Efficacy (280-800nm)","Reported Beam Angle","Reported Field Angle","Tested Photosynthetic Photon Efficacy (400-700nm)","Tested Photosynthetic Photon Flux (400-700nm)","Tested Photon Flux Blue (400-500nm)","Tested Photon Flux Green (500-600nm)","Tested Photon Flux Red (600-700nm)","Tested Photon Flux Far Red (700-800nm)","Tested Photon Flux (280-800nm)","Tested Photon Efficacy (280-800nm)","Tested DC Photosynthetic Photon Efficacy (400-700nm)","Tested DC Photon Efficacy (280-800nm)","Reported Input Wattage","Reported Default Input Wattage","Reported Minimum Input Wattage","Reported Power Factor","Reported Total Harmonic Distortion","Reported DC Input Current","Reported AC-Derated Input Wattage","Power source loading percentage","Cabling loss example","Tested Input Wattage","Tested Voltage for Minimum Efficacy","Tested Power Factor","Tested Total Harmonic Distortion","Tested DC Input Current","Dimming and Control Method to the Product","Integral Control Capability","Connector or Transmission Hardware","0-10V ANSI C137.1 (8V)","0-10V ANSI C137.1 (9V)","0-10V IEC60929 Annex E","0-10V Other Protocol","Phase Cut (Forward Phase)","Phase Cut (Reverse Phase)",DALI,DALI-2,"Power Over Ethernet","Ethernet TCP/IP","Ethernet Proprietary","Other Wired Dimming and Control Method to the Product","Zigbee 3.0","Zigbee - Manufacturer Specific","Bluetooth Sig MESH and MMDL Layers","Bluetooth - Manufacturer Specific",Wi-Fi,EnOcean,"Other Wireless Dimming and Control Method to the Product",RJ-11,RJ-12,RJ-14,RJ-45,USB,"Flying Leads","Terminal Block","Other Wired Connector or Transmission Hardware","Wireless Radio","Infrared Receiver","Other Wireless Connector or Transmission Hardware","Dim to Off","Energy Monitoring","Manual Dimming","Actively Cooling Presence","Minimum Allowable Inlet Fluid Temperature","Maximum Allowable Inlet Fluid Temperature","Self-protect cut off temperature","Solution Concentration Restrictions","Tested Average Inlet Fluid Temp from LM-79 testing","Tested Maximum Inlet Fluid Temp from LM-79 testing","Tested Average Outlet Fluid Temperature","Tested Maximum Outlet Fluid Temperature","Tested Average Flow Rate from LM-79 Testing","Tested Maximum Flow Rate from LM-79 Testing","Tested Average Inlet Fluid Temp from ISTMT Testing","Tested Maximum Inlet Fluid Temp from ISTMT Testing","Tested Average Flow Rate from ISTMT Testing","Tested Maximum Flow rate from ISTMT Testing","Base Type","UL Type","Intended Mounting","Fan Presence","Effective Date"
Horticultural,H-1F5SQ2,Acuity Brands Lighting,Verjure,Arize Life3,VAL3 L96 PKR HO,3.0,EAEGEO,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,1.5,2,,5,94.8 in,Model number may end in JP followed by a number to indicate packaging quantities,2023-04-30T04:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,3,420,,,42,60,318,2,422,3.02,,,,,,,3,420,42,60,318,2,422,3.02,,,138,138,0.5,0.992,9,,,,,139.74,120,0.992,9.4,,0-10V Other Protocol,Dim to Off,Quick Disconnect,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,Quick Disconnect,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-16
Horticultural,H-U01Q7K,Acuity Brands Lighting,Verjure,Arize Life3,VAL3 L48 PKR HO,3.0,EAEGEO,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,1.5,2,,5,46.8 in,Model number may end in JP followed by a number to indicate packaging quantities,2023-04-30T04:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,3.02,208,,,21,30,157,1,208,3.02,,,,,,,3.01,208,21,30,157,1,208,3.02,,,68,68,0.5,0.926,10,,,,,69.09,120,0.926,10.1,,0-10V Other Protocol,Dim to Off,Quick Disconnect,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,Quick Disconnect,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-16
Horticultural,H-JS8QBF,Acuity Brands Lighting,Verjure,Arize Life3,VAL3 L48 PKB HO,3.0,EAEGEO,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,1.5,2,,5,46.8 in,Model number may end in JP followed by a number to indicate packaging quantities,2023-04-30T04:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,2.97,210,,,32,28,150,1,211,2.98,,,,,,,2.97,210,32,28,150,1,211,2.98,,,70,70,0.5,0.931,10,,,,,70.83,120,0.931,9.7,,0-10V Other Protocol,Dim to Off,Quick Disconnect,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,Quick Disconnect,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-16
Horticultural,H-JUNWCQ,"Shenzhen CTLITE Technology CO., Ltd.",CTLite,FD-6-760,FD-6-760,3.0,IIIOPW,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,35,43.31,3.54,,5,43.2 in,,2022-11-09T05:00:00.000Z,,Horticultural Lighting Fixture,110,277,No,true,2.8,2060,,,358,836,867,40,,,,,,,,,,,,,,,,,,,735,735,0,0.953,1,,,,,,,,,,0-10V ANSI C137.1 (9V),"[""Dim to Off"",""Manual Dimming""]",M12,false,true,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M12,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-02-02
Horticultural,H-HYL0XV,"Shenzhen CTLITE Technology CO., Ltd.",CTLite,FD-6-680,FD-6-680,3.0,IIIOPW,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,35,43.31,3.54,,5,43.2 in,,2022-11-09T05:00:00.000Z,,Horticultural Lighting Fixture,110,277,No,true,2.75,1788,,,306,727,755,34,,,,,,,,,2.75,1788,306,727,755,34,,,,,650,650,0,0.965,10,,,,,649.5,120,0.965,9.5,,0-10V ANSI C137.1 (9V),"[""Dim to Off"",""Manual Dimming""]",M12,false,true,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M12,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-02-02
Horticultural,H-C4A5H1,"Vision Tech Group, Inc.",efinity,Superstar 2300Pro,ZSC-2K760-SV11,3.0,TTTVZR,true,"Indoor (Stacked), Greenhouse",Top light,Supplemental,AC,40,11.8,4.2,,5,28.8 in,,2022-11-29T05:00:00.000Z,,,200,277,No,true,3.01,2262,,,330,456,1476,24,,,,,,,,,3.01,2262,330,456,1476,24,,,,,760,760,0,0.98,6,,,,,750.6,200,0.98,6.2,,0-10V ANSI C137.1 (9V),"[""Dim to Off"",""Manual Dimming""]",M16,false,true,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M16,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-03-05
Horticultural,H-KL980N,SINOWELL INC,FLEXSTAR,Electronic horticultural LED flxture,FLEXSTAR 720W PRO/277-480V,3.0,NNNPCI,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,35,47.8,4.2,,5,66.0 in,,2022-10-06T04:00:00.000Z,,,277,480,No,true,2.8,2063,,,454,840,770,44,,,,,,,,,2.8,2063,454,840,770,44,,,,,720,720,0,0.9,20,,,,,737.1,277,0.956,10.2,,"[""0-10V IEC60929 Annex E"",""0-10V ANSI C137.1 (8V)"",""0-10V ANSI C137.1 (9V)""]","[""Dim to Off"",""Manual Dimming""]","[""RJ-11"",""RJ-12""]",true,true,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,true,true,false,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-02-09
Horticultural,H-0ADVMS,Dutch Lighting Innovations,DLI,DLI APEX-Series LED Toplighting DC,DLI APEX-Series 800 FS DC,3.0,FFFKNG,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,25,9.45,7.68,,5,37.2 in,,2022-11-11T05:00:00.000Z,,Horticultural Lighting Fixture,208,400,No,true,2.46,2031,,,229,640,1172,44,,,,,,,,,2.46,2031,229,640,1172,44,,,,,826,826,0,0.945,9,,,,,825.8,400,0.945,8.4,,Modbus,Dim to Off,RJ-12,false,false,false,false,false,false,No,false,false,false,false,Modbus,false,false,false,false,false,false,,false,true,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-02-27
Horticultural,H-2VZTA1,"Advanced Agricultural Technologies, LLC d.b.a. Agro Lighting",AGRO LIGHTING,AgroBar Ultra 320(ABU 320),AgroBar Ultra 320(ABU 320),3.0,TTTVZS,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,43.3,1.6,,5,43.2 in,,2022-12-02T05:00:00.000Z,,,100,277,No,true,2.72,900,,,190,332,378,21,,,,,,,,,2.72,900,190,332,378,21,,,,,331,331,0,0.999,4,,,,,331.1,120,0.966,10,,0-10V ANSI C137.1 (9V),Dim to Off,M12,false,true,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,M12,false,false,,true,No,false,,0,0,0,0,,,,,,,,,,,,,,false,2024-02-22
Horticultural,H-JANOY9,Megaphoton Inc.,Megaphoton,LED Top Lighting,ML-TYN6600A,3.0,PPPUBJ,true,Indoor (Non-stacked),Top light,Sole-Source,AC,35,42.8,1.26,,,46.8 in,,2022-10-13T00:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,2.55,1710,,,307,706,699,43,,,,,,,,,2.549,1710,306.5,706.3,699.1,43.03,,,,,671,671,0,0.99,5,,,,,671.1,120,0.99,5,,0-10V Other Protocol,Dim to Off,Terminal Block,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,true,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-10-28
Horticultural,H-PXC0F7,Acuity Brands Lighting,Verjure,Arize Element L1000,VAE1 PKT HO [ALL VOLTAGES] GZ10 WD [All Options],3.0,EAEGDC,true,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,7,2.93,,5,28.8 in,Model numbers may end in JP followed by a number to indicate packaging quantities,2022-10-24T04:00:00.000Z,,Horticultural Lighting Fixture,120,480,No,true,3.17,2251,,,128,132,1991,9,2261,3.19,,,,,,,3.16,2249,128,132,1991,9,2261,3.19,,,709,709,0.5,0.976,7,,,,,711.7,120,0.976,6.8,,0-10V Other Protocol,Dim to Off,VACNPQDLV3FT Dimming Cable,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,VACNPQDLV3FT Dimming Cable,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-29
Horticultural,H-Y2MUPA,Acuity Brands Lighting,Verjure,Arize Element L1000,VAE1 BRI SEFY [ALL VOLTAGES] GZ10 XWD [All Options],3.0,EAEGDC,true,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,7,2.93,,,28.8 in,Model numbers may end in JP followed by a number to indicate packaging quantities,2022-10-17T04:00:00.000Z,,Horticultural Lighting Fixture,120,480,No,true,2.51,1721,,,322,572,826,14,1735,2.53,,,,,,,2.51,1721,322,572,826,14,1735,2.53,,,686,686,0.5,0.973,8,,,,,680.9,120,1,5,,0-10V Other Protocol,Dim to Off,VACNPQDLV3FT Dimming Cable,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,VACNPQDLV3FT Dimming Cable,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-29
Horticultural,H-P8M3FZ,"Guangdong Sanqi Technology Co., Ltd.",EVERGLOW LIGHTING,LED Grow Light,SQ800-PG.XX,3.0,UUUVTZ,true,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,43.31,3.29,,5,44.4 in,,2022-11-28T00:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,2.74,2264,0,2263.5,431,819,1013,56,,,,,,,,,2.7,2263,431,819,1013,56,,,,,800,800,0,0.987,6.6,,,,,827.328,120,0.987,6.6,,0-10V IEC60929 Annex E,"[""Dim to Off"",""Manual Dimming""]",RJ-11,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,true,false,false,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2025-03-25
Horticultural,H-AEK9MF,Louvers International Inc,HortiLights,CROPTRON,CT-600-U-ST,3.0,FFFKNL,true,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,10.25,5.46,,5,24.0 in,,2023-06-30T04:00:00.000Z,,Horticultural Lighting Fixture,120,277,Yes,true,2.3,1422,,1421.6,264,641,516,42,1469,2.4,,,,,,,2.3,1422,264,641,516,42,1469,2.4,,,609,609,0,0.9,5,,,,,609.088,120,0.979,8.4,,"[""0-10V IEC60929 Annex E"",""0-10V ANSI C137.1 (9V)""]","[""Dim to Off"",""Manual Dimming""]",RJ-12,false,true,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,true,false,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,true,2024-02-21
Horticultural,H-7T5FDQ,Shiny SunShine Ltd.,CULTI LIGHTS,INDOOR  FARMING GROW LIGHTS,CL-NL11,3.0,FFFKNT,true,"Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,1.89,1.3,,5,46.8 in,,2022-12-02T05:00:00.000Z,,Horticultural Lighting Fixture,100,277,No,false,2.56,75,,,13,33,29,1,,,,,,,,,2.56,75,13,33,29,1,,,,,30,30,30,0.954,9,,,,,29.3,120,0.954,8.5,,,No,,false,false,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2024-02-21
Horticultural,H-LB2UQW,Ningbo ShengHe Lighting Co LTD,KIND LED GROW LIGHTS,,K-X2-V2,3.0,TTTVZN,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,39.17,3.94,,5,39.6 in,,2022-10-25T04:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,2.69,2159,,,525,612,1022,39,,,,,,,,,2.69,2159,525,612,1022,39,,,,,803,803,0,0.997,2,,,,,803.3,120,0.963,6.5,,Bluetooth Sig MESH and MMDL Layers,"[""Dim to Off"",""Manual Dimming""]",Wireless Radio,false,false,false,false,false,false,No,false,false,false,false,,false,false,true,false,false,false,,false,false,false,false,false,false,false,,true,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-02-06
Horticultural,H-HS6DJ8,GML Solutions Ltd.,Grand Master LEDs,MASTER 4V,GMLL480W1I450H3,3.0,FFFKNS,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,43.86,4,,5,44.4 in,,2022-11-29T05:00:00.000Z,,Horticultural Lighting Fixture,100,277,No,true,2.62,1301,,,361,595,346,22,,,,,,,,,2.62,1301,361,595,346,22,,,,,496,496,0,0.997,7,,,,,496.2,120,0.997,6.6,,0-10V IEC60929 Annex E,"[""Dim to Off"",""Manual Dimming""]",RJ-14,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,true,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-02-26
Horticultural,H-PMS0HR,SINOWELL INC,FLEXSTAR,Electronic horticultural LED flxture,FLEXSTAR 800W PRO,3.0,NNNPCI,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,35,66.5,4.2,,5,48.0 in,,2022-11-02T04:00:00.000Z,,Horticultural Lighting Fixture,208,277,No,true,2.8,2200,,,459,873,805,47,,,,,,,,,2.66,2137,459,872,805,46,,,,,800,800,0,0.9,11,,,,,803.9,208.14,0.966,10.2,,"[""0-10V IEC60929 Annex E"",""0-10V ANSI C137.1 (8V)"",""0-10V ANSI C137.1 (9V)""]","[""Dim to Off"",""Manual Dimming""]","[""RJ-11"",""RJ-12""]",true,true,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,true,true,false,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-02-09
Horticultural,H-OKTYBZ,Marosi Designs LLC d/b/a BVV,Neocision,ELITE 750,BVVNS720W1S650E4,3.0,UUUVCH,true,"Indoor (Non-stacked), Indoor (Stacked)",Top light,Sole-Source,AC,40,43.9,3.7,,7,44.4 in,,2022-11-21T05:00:00.000Z,,Horticultural Lighting Fixture,200,277,No,true,2.88,2163,,,454,756,952,30,,,,,,,,,2.88,2146,451,751,945,30,,,,,750,750,0,0.987,5,,,,,744.2,240,0.987,4.7,,0-10V IEC60929 Annex E,"[""Dim to Off"",""Manual Dimming""]",RJ-14,false,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,true,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,2024-02-12
Horticultural,H-923J7P,PPF Tech LLC,PPF TECH,LED Horticultural Lighting,HG660-8B-FS3,3.0,UUUVCN,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","Top light, Intra-canopy","Sole-Source, Supplemental",AC,40,44.88,2.93,,5,46.8 in,,2024-04-18T04:00:00.000Z,,Horticultural Lighting Fixture,120,277,No,true,2.71,1823,180,1823,331,717,777,71,,,,,,,,,2.71,1823,331,717,777,71,,,,,673,673,70,0.94,12,,,,,672.7,120.02,0.94,11.8,,"[""0-10V IEC60929 Annex E"",""0-10V ANSI C137.1 (8V)""]",No,RJ-11,true,false,true,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,true,false,false,false,false,false,false,,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2024-04-18
Horticultural,H-63EMR7,Acuity Brands Lighting,Verjure,Arize Element L1000,VAE1 PKR HO [ALL VOLTAGES] GZ10 WD [All Options],3.0,EAEGDC,true,"Indoor (Non-stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,40,7,2.93,,5,28.8 in,Model numbers may end in JP followed by a number to indicate packaging quantities,2022-11-11T05:00:00.000Z,,Horticultural Lighting Fixture,120,480,No,true,2.9,2067,,,160,318,1589,12,2079,2.92,,,,,,,2.9,2067,160,318,1589,12,2079,2.92,,,712,712,0.5,0.976,7,,,,,712.4,120,0.976,6.8,,0-10V Other Protocol,Dim to Off,VACNPQDLV3FT Dimming Cable,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,VACNPQDLV3FT Dimming Cable,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,Horizontal,false,2024-02-29
Horticultural,H-YASJ4Q,SINOWELL INC,FLEXSTAR,Electronic horticultural LED fixture,FLEXSTAR 645W PRO/277-480,3.0,CCCHTS,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",AC,35,43.6,4.2,,5,48.0 in,,2022-11-15T05:00:00.000Z,,Horticultural Lighting Fixture,277,480,No,true,2.63,1706,0,1706,373,693,640,37,,,,,,,,,2.53,1706,373,693,640,37,,,,,645,645,0,0.9,20,,,,,649.73,277,0.967,10.9,,"[""0-10V IEC60929 Annex E"",""0-10V ANSI C137.1 (8V)"",""0-10V ANSI C137.1 (9V)"",""0-10V Other Protocol"",""Knob Dimming""]","[""Dim to Off"",""Manual Dimming""]","[""RJ-11"",""RJ-12""]",true,true,true,true,false,false,No,false,false,false,false,Knob Dimming,false,false,false,false,false,false,,true,true,false,false,false,false,false,,false,false,,true,No,true,false,,,,,,,,,,,,,,,,,,false,
Horticultural,H-6MQ0CG,Signify North America Corporation – Horti LED,Philips,GreenPower LED Interlighting,GPL IL 300 DRB L250 200-400V G3.1 S,3.0,EAEGEI,false,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","[""Intra-canopy"",""side lighting""]","Sole-Source, Supplemental",AC,40,3,3,,5,98.4 in,,2023-03-10T05:00:00.000Z,,Horticultural Lighting Fixture,200,400,No,false,3.3,300,,,15,,285,,300,3.3,,,,,,,,,,,,,,,,,92,95,95,0.9,10,,,,,,,,,,,No,,false,false,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2024-03-15
Horticultural,H-LOUFR1,Signify North America Corporation – Horti LED,Philips,GreenPower LED Interlighting,GPL IL 240 DRB L200 200-400V G3.1 S,3.0,EAEGEI,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse","[""Intra-canopy"",""side lighting""]","Sole-Source, Supplemental",AC,40,3,3,,5,80.4 in,,2023-03-10T05:00:00.000Z,,Horticultural Lighting Fixture,200,400,No,false,3.2,240,,,12,,228,,240,3.2,,,,,,,3.37,252,14,0,237,,253,3.39,,,74,77,77,0.9,10,,,,,74.62,200,0.958,10.3,,,No,,false,false,false,false,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,false,No,false,false,,,,,,,,,,,,,,,,,,false,2024-03-15
Horticultural,H-3HLBAU,"TrolMaster Agro Instruments Co., Ltd",ThinkGrow,Horticulture LED Grow Light,MODEL-I Plus(480V),3.0,UUUVCS,true,"Indoor (Non-stacked), Greenhouse",Top light,Supplemental,AC,40,4.36,6.46,,5,45.6 in,,2022-12-05T05:00:00.000Z,,,347,480,No,true,2.7,2021,,,317,797,910,44,,,,,,,,,2.7,2021,317,797,910,44,,,,,720,720,0,0.971,9.6,,,,,748.1,347.09,0.987,9.6,,0-10V Other Protocol,Dim to Off,RJ485,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,RJ485,false,false,,true,No,false,,0,0,0,0,,,,,,,,,,,,,,false,2024-01-30
Horticultural,H-LFYQOH,"TrolMaster Agro Instruments Co., Ltd",ThinkGrow,Horticulture LED Grow Light,MODEL-I(480V),3.0,UUUVCT,true,"Indoor (Non-stacked), Greenhouse",Top light,Supplemental,AC,40,4.36,6.46,,5,45.6 in,,2022-12-05T05:00:00.000Z,,,347,480,No,true,2.54,1872,,,315,780,779,49,,,,,,,,,2.54,1872,315,780,779,49,,,,,720,720,0,0.968,10.8,,,,,736.7,347.02,0.988,10.8,,0-10V Other Protocol,Dim to Off,RJ485,false,false,false,true,false,false,No,false,false,false,false,,false,false,false,false,false,false,,false,false,false,false,false,false,false,RJ485,false,false,,true,No,false,,0,0,0,0,,,,,,,,,,,,,,false,2024-01-30
Horticultural,H-KW6UFT,Libra Design,Libra Design,High-Flux (HF) LED Module,HF01010070000000-XXXX,3.0,,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",DC,40,3.15,3.15,,5,39.6 in,,2023-01-30T05:00:00.000Z,,Horticultural Lighting Fixture,50,350,No,true,,2114,,,530,673,910,30,,,2.83,2.48,,,,,,2114,529,673,910,30,,,2.83,,746,746,0,,,2.321,853,,,746.32,321.53,,,2.321,DC Input Power,Dim to Off,,false,false,false,false,false,false,No,false,false,false,false,DC Input Power,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-03-26
Horticultural,H-38BTFG,Libra Design,Libra Design,High-Flux (HF) LED Module,HF01010050000000-XXXX,3.0,,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",DC,40,3.15,3.15,,5,39.6 in,,2023-01-30T05:00:00.000Z,,Horticultural Lighting Fixture,50,350,No,true,,2147,,,413,632,1101,29,,,2.89,2.53,,,,,,2147,413,632,1101,29,,,2.89,,744,744,0,,,13,850,,,744.2,56.47,,,13.179,DC Input Power,Dim to Off,,false,false,false,false,false,false,No,false,false,false,false,DC Input Power,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-03-26
Horticultural,H-NBZH75,Libra Design,Libra Design,High-Flux (HF) LED Module,HF01010040000000-XXXX,3.0,,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",DC,40,3.15,3.15,,5,39.6 in,,2023-01-30T05:00:00.000Z,,Horticultural Lighting Fixture,50,350,No,true,,2195,,,448,564,1182,28,,,2.94,2.57,,,,,,2195,448,563,1182,28,,,2.94,,747,747,0,,,2,854,,,747.09,336.37,,,2.221,DC Input Power,Dim to Off,,false,false,false,false,false,false,No,false,false,false,false,DC Input Power,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-03-26
Horticultural,H-Q0I64J,Libra Design,Libra Design,Mid-Flux (MF) LED Module,MF01030070000000-XXXX,3.0,,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",DC,40,2,0.79,,5,45.6 in,,2023-01-30T05:00:00.000Z,,Horticultural Lighting Fixture,50,350,No,true,,323,,,79,105,139,4,,,2.81,2.46,,,,,,323,79,105,139,4,,,2.81,,115,115,0,,,2,131,,,115.04,54.43,,,2.113,DC Input Power,Dim to Off,,false,false,false,false,false,false,No,false,false,false,false,DC Input Power,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-03-26
Horticultural,H-FVWH95,Libra Design,Libra Design,Mid-Flux (MF) LED Module,MF01030050000000-XXXX,3.0,,true,"Indoor (Non-stacked), Indoor (Stacked), Greenhouse",Top light,"Sole-Source, Supplemental",DC,40,2,0.79,,5,45.6 in,,2023-01-30T05:00:00.000Z,,Horticultural Lighting Fixture,50,350,No,true,,325,,,72,90,162,4,,,2.82,2.47,,,,,,325,72,90,162,4,,,2.82,,115,115,0,,,2,131,,,115.29,55.9,,,2.062,DC Input Power,Dim to Off,,false,false,false,false,false,false,No,false,false,false,false,DC Input Power,false,false,false,false,false,false,,false,false,false,false,false,false,false,,false,false,,true,No,false,false,,,,,,,,,,,,,,,,,,false,2024-03-26
